metros_cuadrados,num_habitacion,num_banos,zona_id,parking,piscina,precio_eth
46,5,5,5,0,0,0.091863
199,1,1,6,0,0,0.079466
81,3,3,6,1,0,0.081066
55,5,4,5,1,0,0.088676
79,4,3,6,1,0,0.088134
152,2,2,7,0,0,0.068432
245,3,3,2,1,0,0.140969
146,4,4,4,0,0,0.110292
93,2,2,7,0,0,0.070426
206,3,3,7,1,1,0.111484
137,3,3,7,0,1,0.098438
99,3,2,2,1,1,0.130098
158,5,4,2,1,0,0.130602
170,5,4,3,1,0,0.114429
142,4,3,3,1,1,0.145679
119,2,2,2,1,0,0.111817
211,3,2,3,1,0,0.126207
208,5,5,10,1,0,0.092683
45,4,3,4,1,0,0.103237
99,4,4,8,0,0,0.076364
189,3,3,6,1,0,0.091609
97,3,2,7,1,0,0.070126
34,4,3,7,0,0,0.069988
181,4,4,5,1,1,0.107049
174,1,1,1,1,0,0.148701
143,1,1,4,1,0,0.098664
118,2,1,9,1,0,0.072879
74,5,4,6,1,0,0.091191
155,5,4,9,1,0,0.088372
215,4,3,3,1,0,0.12185
152,5,4,3,1,0,0.130109
232,5,4,3,1,0,0.144171
232,3,2,7,1,0,0.100223
151,5,4,3,1,0,0.118798
181,4,4,4,1,0,0.105824
231,5,4,10,0,0,0.089056
100,3,3,6,1,0,0.087374
220,4,3,3,0,0,0.117504
76,2,2,103,1,0,0.161994
229,4,4,4,0,0,0.108442
113,1,1,7,1,0,0.072382
96,1,1,4,0,0,0.084444
212,4,4,7,1,0,0.101586
127,4,4,5,0,0,0.087001
165,5,5,7,0,0,0.081224
179,3,3,6,1,0,0.094099
117,4,4,7,1,0,0.086814
77,3,3,6,1,0,0.080714
238,5,4,3,0,0,0.129325
70,3,3,6,1,0,0.08547
238,4,4,4,0,0,0.107575
169,4,4,3,0,0,0.111331
228,3,3,1,1,0,0.162837
218,5,4,6,1,0,0.099109
98,1,1,5,0,1,0.092407
127,5,4,7,0,0,0.075982
135,2,2,5,1,0,0.086656
105,3,3,10,0,0,0.072961
212,3,3,4,0,0,0.098702
107,3,2,8,1,0,0.082613
230,3,2,1,1,1,0.165318
111,1,1,10,0,0,0.063745
44,5,4,5,1,0,0.084534
196,3,2,1,1,0,0.154595
142,2,2,8,0,0,0.075126
61,4,4,5,1,0,0.097842
115,3,2,4,1,0,0.106882
148,5,5,3,0,0,0.116543
157,3,3,8,0,0,0.080271
156,5,4,7,0,0,0.083199
139,4,4,7,1,0,0.084725
218,1,1,6,1,0,0.092618
213,5,4,3,1,0,0.125983
210,5,5,7,1,0,0.102582
159,1,1,3,0,0,0.09847
132,4,4,5,1,1,0.120283
147,5,5,9,1,0,0.097224
249,5,5,4,1,0,0.116062
206,2,1,6,0,1,0.086091
67,4,3,9,1,0,0.079107
77,5,5,9,0,0,0.07281
163,5,5,6,1,0,0.104844
194,4,4,3,0,0,0.123434
220,4,4,4,1,0,0.105432
248,2,1,9,1,0,0.094193
173,4,3,5,1,0,0.090583
113,2,2,4,0,0,0.083776
208,2,2,4,1,0,0.111896
168,3,3,6,0,0,0.088187
155,3,2,2,0,0,0.110639
247,4,3,5,1,0,0.099196
148,5,4,8,1,0,0.093905
97,4,4,4,1,0,0.107621
157,1,1,3,0,1,0.123196
213,5,5,8,1,0,0.105307
169,5,5,7,0,0,0.092014
71,4,4,7,1,0,0.078029
228,4,4,2,0,0,0.122194
77,2,2,3,1,0,0.104269
212,2,2,8,1,0,0.091637
64,2,1,3,1,0,0.101805
244,5,4,3,0,0,0.118749
211,1,1,5,0,0,0.081467
148,1,1,5,0,0,0.07913
91,4,4,5,1,1,0.097051
192,1,1,3,0,0,0.100292
222,3,2,6,1,0,0.085759
36,3,3,6,1,0,0.069564
140,5,5,3,1,0,0.132391
186,5,5,7,1,0,0.093056
228,2,2,6,0,0,0.076004
83,1,1,3,1,1,0.116982
136,2,1,6,1,0,0.079254
49,1,1,8,1,0,0.061412
117,3,2,5,1,0,0.082291
74,3,2,5,1,0,0.079571
140,3,3,6,0,1,0.097901
219,2,1,2,1,0,0.123315
153,4,4,10,1,0,0.081023
52,1,1,5,0,1,0.086239
52,5,5,7,0,0,0.075448
135,2,2,3,0,1,0.124457
225,5,5,7,0,0,0.098682
231,4,4,2,0,1,0.149865
58,3,2,8,0,0,0.065399
71,4,4,2,0,0,0.104178
87,3,2,4,1,0,0.094191
33,5,4,9,0,0,0.0752
176,3,2,3,1,0,0.109178
202,5,4,7,1,0,0.093721
111,2,2,2,1,0,0.108701
184,4,3,5,0,0,0.083172
249,4,3,5,0,0,0.090794
196,2,1,5,0,0,0.085398
141,2,1,6,1,0,0.074642
144,2,1,6,1,1,0.087788
143,4,3,7,1,0,0.080979
45,5,5,6,0,0,0.073177
109,4,3,9,1,0,0.081953
243,4,3,101,0,0,0.270384
248,5,5,4,1,0,0.123304
71,5,4,7,0,0,0.082088
186,1,1,9,1,0,0.075762
40,2,2,4,0,0,0.082432
200,1,1,4,1,0,0.097081
77,2,2,6,1,0,0.069944
190,4,3,6,1,0,0.098922
77,2,2,8,1,0,0.066703
88,5,5,2,0,0,0.124734
91,3,3,8,0,0,0.071533
78,2,2,3,1,1,0.117266
248,5,5,4,1,0,0.123368
200,2,2,9,1,1,0.103447
178,5,4,6,1,0,0.103274
60,5,5,3,1,1,0.126924
193,3,3,8,1,0,0.093016
185,3,3,6,1,0,0.095393
189,5,5,2,0,0,0.142347
141,1,1,4,1,0,0.100038
118,4,3,5,0,0,0.079661
60,2,2,6,0,0,0.068885
132,4,3,7,1,0,0.081385
117,2,2,103,1,1,0.196303
105,5,5,7,0,0,0.076604
89,2,2,8,0,0,0.058449
166,3,2,6,1,0,0.087916
100,4,4,7,1,0,0.087643
141,3,3,3,1,0,0.122275
109,5,5,5,1,0,0.097641
35,3,3,4,0,0,0.083568
201,3,2,103,1,0,0.190467
76,3,3,6,1,0,0.086265
150,1,1,103,1,0,0.158487
70,4,4,8,0,0,0.073884
82,5,5,4,0,0,0.109021
199,4,3,5,1,1,0.127088
224,5,4,8,1,0,0.096087
76,5,5,6,0,1,0.105341
100,1,1,3,1,0,0.099131
60,3,3,10,0,0,0.064106
85,4,4,1,1,1,0.149032
170,1,1,4,1,0,0.104499
66,5,5,6,0,0,0.087643
161,2,1,2,0,1,0.134691
66,3,2,5,0,0,0.071197
37,4,3,4,1,0,0.1006
115,4,3,5,1,1,0.108065
79,1,1,8,1,1,0.086426
37,1,1,6,0,0,0.057442
75,5,4,5,1,0,0.0935
124,1,1,4,0,0,0.084946
58,3,2,5,0,0,0.070998
162,1,1,5,1,0,0.078354
217,5,4,1,1,0,0.161645
97,2,2,4,1,0,0.093047
136,4,3,3,0,1,0.117144
148,4,4,4,1,0,0.102397
204,4,3,4,1,0,0.119745
151,1,1,3,0,0,0.08938
82,5,4,4,0,0,0.101154
68,4,3,4,0,1,0.104095
166,5,5,1,1,0,0.158664
226,5,5,4,0,0,0.12236
76,1,1,3,1,1,0.106118
226,5,4,9,1,0,0.108096
205,1,1,4,1,0,0.100496
186,3,3,6,0,0,0.081586
151,1,1,10,1,1,0.091233
69,1,1,1,0,0,0.125911
210,3,3,8,0,0,0.084521
209,3,2,6,0,0,0.084108
104,1,1,3,1,0,0.097753
154,3,2,4,1,0,0.097024
209,4,3,2,1,0,0.132118
151,2,1,6,1,0,0.073074
90,4,4,5,1,0,0.095358
80,3,2,2,0,0,0.101859
226,1,1,7,1,0,0.075707
85,5,5,4,0,0,0.103566
49,3,2,2,0,0,0.114135
53,5,5,2,1,0,0.132874
117,4,3,7,1,0,0.078868
226,3,3,6,0,0,0.081472
36,3,3,6,1,1,0.091612
178,1,1,3,1,0,0.099708
80,5,5,7,0,0,0.074764
31,2,1,3,1,0,0.09577
99,3,3,3,0,0,0.105968
45,5,5,103,1,0,0.174462
105,5,5,3,1,0,0.118714
213,2,1,5,1,0,0.096213
78,3,2,5,1,0,0.087584
204,3,2,6,0,0,0.082446
39,5,4,2,1,1,0.124743
194,4,3,2,1,0,0.125169
235,2,2,3,0,0,0.10634
69,1,1,1,1,0,0.142556
153,1,1,2,1,1,0.13198
243,4,4,101,1,0,0.298142
147,5,5,101,1,0,0.24421
245,2,1,6,1,0,0.091123
65,2,2,2,0,0,0.106217
51,4,4,101,0,0,0.258914
65,5,5,5,1,0,0.098434
99,3,2,2,0,0,0.101534
171,4,4,5,1,0,0.099234
205,3,3,7,1,0,0.088285
218,5,5,8,0,0,0.085266
127,2,2,101,1,0,0.245054
223,5,4,4,1,0,0.116554
219,5,5,8,1,1,0.11059
239,2,2,4,0,1,0.113596
235,5,5,4,1,0,0.123355
58,2,2,4,0,0,0.07427
46,4,3,8,1,0,0.077796
41,1,1,6,0,0,0.060562
154,3,3,4,0,1,0.121784
54,1,1,6,1,0,0.066309
166,1,1,103,1,0,0.181453
194,2,1,9,0,0,0.070356
59,1,1,6,1,1,0.081921
107,3,2,6,0,1,0.094388
166,4,4,3,1,0,0.122366
88,3,3,4,1,0,0.097679
121,4,3,5,0,0,0.093176
186,5,4,2,1,0,0.129995
155,1,1,10,0,0,0.067601
104,2,1,7,0,1,0.084043
207,1,1,5,0,0,0.080311
182,3,3,7,0,0,0.079969
242,3,2,7,1,0,0.086168
236,1,1,8,1,0,0.076437
43,3,2,8,1,0,0.066355
133,5,4,3,1,0,0.112216
79,1,1,4,0,0,0.082576
112,3,2,4,0,0,0.083092
234,2,1,9,0,1,0.088456
30,1,1,5,0,1,0.079828
161,1,1,4,1,1,0.116118
224,2,2,7,1,0,0.092856
75,2,1,10,0,0,0.063662
224,4,4,5,0,0,0.097086
173,3,3,2,1,0,0.141699
169,1,1,3,1,1,0.127084
92,4,4,4,1,0,0.095987
201,4,3,5,0,0,0.1004
248,1,1,2,1,1,0.134856
238,2,2,4,1,0,0.104728
166,4,3,9,1,0,0.088907
177,1,1,1,1,0,0.131833
248,3,2,7,1,0,0.086945
42,3,2,6,1,0,0.077069
165,5,5,3,1,0,0.122422
213,1,1,6,1,1,0.094076
93,5,5,4,1,1,0.114118
211,4,4,2,0,0,0.137104
181,2,2,7,0,0,0.076296
240,4,3,2,0,1,0.145787
236,2,2,5,0,0,0.096302
114,4,3,7,1,0,0.092263
60,3,3,3,1,0,0.110969
45,2,2,5,1,1,0.089062
173,5,5,6,0,0,0.099235
176,5,5,5,1,0,0.112069
88,1,1,7,1,1,0.080999
108,2,1,4,0,0,0.086297
41,2,1,6,1,0,0.071077
204,2,2,1,1,1,0.173465
116,2,1,3,0,0,0.104525
54,2,2,5,1,0,0.081982
123,4,4,7,1,0,0.095134
199,4,4,6,1,1,0.115205
130,5,5,6,0,0,0.084565
102,2,2,2,0,0,0.103398
226,5,4,6,1,0,0.110644
235,2,1,8,0,0,0.079151
45,3,3,1,1,1,0.168011
179,5,5,6,0,0,0.101073
208,5,5,6,0,0,0.093716
86,3,3,2,1,1,0.122908
235,2,1,1,1,0,0.142021
165,3,2,9,1,0,0.090293
159,2,2,7,0,0,0.0662
244,1,1,4,1,0,0.110151
207,2,2,5,1,1,0.109758
233,3,3,7,1,0,0.096491
112,3,3,5,0,0,0.080195
248,2,2,2,1,0,0.118325
224,2,1,5,1,0,0.088699
51,3,3,4,1,0,0.100684
220,3,2,8,0,0,0.085919
76,4,4,6,0,0,0.076067
242,5,5,7,1,0,0.101844
118,4,3,8,0,0,0.077292
66,5,4,5,1,0,0.099313
119,1,1,2,1,0,0.115697
150,3,2,7,0,0,0.077422
106,2,1,4,1,0,0.089948
149,3,3,5,1,0,0.099017
158,5,5,4,1,1,0.12813
177,4,4,9,1,0,0.087543
66,3,2,1,0,0,0.13093
123,1,1,7,0,0,0.062612
121,1,1,5,1,0,0.078638
96,3,3,6,0,0,0.068966
104,1,1,5,1,0,0.07393
152,4,4,5,0,0,0.097605
176,2,2,4,1,0,0.108389
73,1,1,9,0,1,0.067182
60,2,2,1,0,0,0.13798
93,4,4,9,0,0,0.0796
130,3,2,101,1,0,0.245479
95,1,1,9,0,0,0.056846
123,4,3,5,0,0,0.090671
146,2,1,6,1,0,0.073445
239,2,1,4,0,0,0.100712
103,4,4,4,1,0,0.094708
165,4,3,2,0,0,0.121053
81,3,3,3,1,0,0.118433
133,2,1,7,1,0,0.075034
243,1,1,4,0,0,0.10126
69,5,4,6,1,0,0.088641
133,3,2,8,1,0,0.079268
124,1,1,8,1,0,0.072449
241,2,1,2,1,0,0.120762
69,2,2,4,1,0,0.086537
193,3,2,10,1,1,0.102598
230,2,2,4,0,0,0.098258
95,2,2,6,1,1,0.096698
78,2,1,8,1,0,0.075236
117,4,3,8,1,0,0.079633
103,5,5,5,0,1,0.112827
153,4,3,8,0,0,0.085532
147,4,3,7,0,0,0.087047
154,1,1,10,1,0,0.066956
191,3,3,6,1,0,0.086208
83,4,4,5,0,0,0.080467
155,1,1,10,0,0,0.06625
168,1,1,6,1,0,0.086277
229,4,3,4,0,0,0.111806
191,5,4,6,0,0,0.095819
66,3,2,1,0,1,0.148016
183,2,2,7,0,0,0.078069
126,2,2,5,0,0,0.082256
248,4,3,7,0,1,0.10202
124,4,3,6,1,0,0.09149
216,4,3,1,1,0,0.161448
212,5,5,5,0,0,0.100783
149,5,4,3,0,0,0.114296
85,3,2,5,1,0,0.08901
100,2,2,2,1,0,0.109106
248,1,1,8,1,0,0.077663
50,2,2,3,1,0,0.095521
157,5,5,8,0,1,0.109474
94,1,1,6,0,0,0.068389
185,3,2,4,1,0,0.095926
197,4,4,7,1,0,0.087137
176,3,3,4,1,0,0.117086
121,5,4,4,0,0,0.092398
102,2,2,4,1,0,0.085333
139,5,5,5,1,0,0.092468
90,2,2,3,1,1,0.110488
195,1,1,6,1,1,0.097842
225,2,1,3,1,0,0.119033
33,1,1,3,0,0,0.081393
101,2,2,4,1,0,0.094935
146,4,4,4,1,0,0.114087
209,4,3,2,1,1,0.152493
202,1,1,7,0,0,0.066203
115,5,5,5,1,0,0.107902
155,5,5,10,0,0,0.081608
83,3,3,6,1,0,0.089277
59,3,2,8,0,0,0.067648
58,3,2,5,1,1,0.096653
125,4,3,1,1,0,0.142147
107,5,4,8,1,0,0.094198
182,5,5,8,1,0,0.097859
198,1,1,4,0,0,0.088572
209,4,4,4,0,1,0.121009
204,3,2,8,0,1,0.096497
215,3,3,5,0,0,0.100796
210,1,1,6,0,0,0.072825
103,2,1,1,1,0,0.137251
128,2,2,7,1,0,0.079602
172,3,2,2,1,0,0.137261
188,3,3,1,1,1,0.160296
170,5,5,5,1,0,0.112034
35,1,1,4,0,0,0.080398
161,2,1,3,0,0,0.110238
172,4,4,5,0,0,0.100349
77,5,5,8,1,1,0.101935
120,3,3,8,0,0,0.069922
50,2,2,9,1,0,0.0701
207,5,4,3,1,0,0.135969
161,4,4,3,1,0,0.133711
241,1,1,4,1,0,0.1024
241,1,1,8,0,0,0.080519
166,3,3,2,1,0,0.130657
127,3,3,4,1,0,0.105971
41,1,1,5,1,0,0.078041
87,5,4,5,0,1,0.108895
59,4,3,1,0,0,0.139878
183,3,3,3,1,0,0.119933
45,1,1,4,1,0,0.086683
248,3,3,1,1,0,0.166533
61,1,1,4,1,1,0.09253
137,5,4,4,0,0,0.102352
243,5,5,7,1,0,0.094267
203,3,2,6,0,0,0.088447
148,5,4,4,1,0,0.123263
195,5,4,101,0,1,0.295455
62,3,2,3,0,0,0.094709
243,4,4,9,1,0,0.097445
195,2,1,6,1,0,0.085475
181,3,3,6,0,1,0.096424
155,4,3,4,1,0,0.116969
90,4,4,2,1,1,0.149745
133,2,2,1,1,0,0.149566
129,5,4,4,0,0,0.104182
236,4,4,7,1,0,0.09019
130,3,2,4,1,0,0.102513
153,3,2,2,0,0,0.109802
227,3,3,9,0,0,0.086282
217,1,1,7,0,0,0.072168
178,3,3,8,1,0,0.081422
64,4,4,2,0,0,0.126322
124,1,1,4,0,1,0.09563
194,1,1,2,0,1,0.131096
148,2,2,6,1,1,0.104465
52,1,1,1,1,0,0.134271
243,4,3,6,0,0,0.08543
237,5,4,6,1,0,0.096172
46,1,1,7,1,1,0.076503
102,1,1,1,1,0,0.144938
236,5,5,3,1,0,0.133284
128,1,1,3,1,0,0.108237
175,4,4,6,0,0,0.079814
186,5,5,3,1,0,0.135217
139,1,1,1,1,0,0.128079
113,3,3,5,0,0,0.077359
207,3,2,7,1,0,0.083594
156,3,3,4,1,0,0.101414
100,5,5,3,1,0,0.108945
208,2,1,3,0,0,0.106481
166,4,4,7,1,0,0.09945
100,4,4,6,1,0,0.079404
238,1,1,3,1,0,0.111614
150,5,5,4,0,0,0.11415
174,1,1,3,1,0,0.118454
45,4,3,4,1,0,0.090196
60,2,2,9,1,0,0.070888
41,3,3,4,0,1,0.097695
70,3,2,3,1,1,0.1118
200,4,4,2,1,0,0.134127
170,5,5,7,0,0,0.083171
61,2,1,9,0,0,0.057352
184,1,1,8,1,1,0.088264
133,4,3,6,1,0,0.090882
202,5,5,2,1,0,0.148617
201,2,1,1,0,0,0.133486
127,5,4,4,0,0,0.102078
116,5,5,3,0,0,0.122863
193,3,3,3,1,0,0.131564
214,2,2,2,1,1,0.13936
90,2,2,2,0,0,0.112174
106,4,3,5,1,0,0.084466
50,5,4,6,0,0,0.073343
104,5,4,6,0,0,0.088118
50,2,2,1,0,1,0.135511
224,1,1,7,0,0,0.071062
176,1,1,5,1,0,0.09141
53,1,1,2,0,0,0.105335
119,5,4,9,0,0,0.07969
167,3,3,3,1,0,0.123285
70,4,4,10,0,0,0.074123
52,5,5,10,0,0,0.076362
129,2,2,5,1,0,0.080409
47,3,3,5,0,0,0.081142
187,4,3,6,1,0,0.10288
190,4,4,5,0,0,0.086144
119,3,2,4,0,0,0.090487
70,2,1,2,1,0,0.103551
198,3,2,6,0,0,0.085001
230,1,1,8,0,0,0.06776
195,4,3,4,1,0,0.113566
74,1,1,2,0,0,0.110201
36,1,1,1,0,0,0.127709
228,5,4,6,0,1,0.120694
158,3,2,4,1,1,0.127677
53,1,1,7,1,0,0.063671
60,4,4,7,0,0,0.068638
142,5,5,10,0,0,0.078348
170,1,1,8,1,1,0.090199
173,3,3,7,0,0,0.076299
185,2,1,8,0,0,0.07622
43,3,2,3,0,0,0.092791
95,3,2,6,0,0,0.065628
248,3,3,9,1,0,0.088985
226,2,1,9,1,0,0.075545
72,2,1,7,1,0,0.075923
106,2,2,4,1,0,0.085899
238,4,3,6,1,0,0.102994
51,5,4,7,1,0,0.07662
233,2,1,7,1,0,0.081689
197,3,3,9,1,0,0.084414
213,5,5,5,1,0,0.108974
161,1,1,2,1,0,0.12547
188,4,4,3,1,0,0.115366
105,5,5,3,0,1,0.118024
40,4,4,1,1,1,0.167264
66,4,3,6,1,0,0.086282
190,2,2,7,0,0,0.079438
64,4,4,8,0,1,0.09052
115,2,2,4,1,0,0.097221
143,2,2,2,0,1,0.133267
71,4,4,3,1,0,0.115245
197,1,1,7,0,0,0.066004
111,3,3,5,1,0,0.088247
89,1,1,6,1,0,0.066534
195,3,2,3,0,0,0.116938
41,1,1,6,1,0,0.072299
173,1,1,8,1,1,0.094933
130,2,1,7,1,0,0.073156
180,5,5,8,1,0,0.102155
185,3,3,2,1,1,0.145733
200,1,1,6,1,0,0.077718
54,1,1,7,0,0,0.058442
58,5,4,10,1,0,0.075888
193,2,2,3,0,0,0.117138
215,5,5,5,1,0,0.109374
241,4,3,2,0,0,0.130424
223,3,3,7,1,0,0.089694
246,3,2,9,1,1,0.098942
173,1,1,6,1,0,0.08107
177,1,1,4,0,0,0.089738
42,4,3,4,0,0,0.083881
138,5,5,8,0,1,0.096199
178,2,2,4,1,1,0.125658
111,3,2,7,0,0,0.076806
69,4,4,5,1,0,0.081865
198,5,4,4,1,0,0.117041
122,1,1,3,1,0,0.108215
68,5,5,3,0,0,0.107892
179,3,3,1,0,0,0.136986
156,5,5,2,1,0,0.124227
108,5,4,5,1,1,0.101479
159,2,2,102,0,0,0.19483
162,1,1,8,0,0,0.070435
174,5,5,7,1,1,0.102144
141,4,3,3,1,0,0.128925
41,1,1,6,1,0,0.060678
170,5,5,1,1,0,0.156127
130,2,1,4,0,0,0.094585
123,4,4,6,1,0,0.083374
176,1,1,1,1,0,0.153475
221,5,5,8,0,0,0.097438
158,1,1,1,1,1,0.164292
233,4,3,6,0,0,0.089467
121,2,1,1,1,0,0.143381
93,5,4,4,0,0,0.099159
62,4,4,8,1,0,0.072551
47,3,3,5,1,0,0.081268
134,5,5,7,1,0,0.098667
138,4,4,5,0,1,0.096094
56,4,3,8,0,0,0.064116
81,2,1,6,0,0,0.066206
186,2,1,5,1,0,0.085665
181,5,4,5,1,0,0.095752
129,1,1,7,1,1,0.092757
61,3,2,4,1,0,0.102021
160,5,5,5,1,0,0.106368
181,4,4,1,1,0,0.144403
134,5,5,3,1,0,0.122595
168,2,1,7,0,0,0.073039
60,5,5,5,0,0,0.090397
78,1,1,10,1,0,0.07087
204,1,1,9,0,0,0.070162
118,4,4,9,0,0,0.076434
236,5,5,6,0,0,0.096363
179,5,4,6,1,0,0.088921
177,2,1,6,1,0,0.089565
99,1,1,6,1,0,0.074702
43,5,5,10,1,0,0.080326
228,5,5,6,1,0,0.098141
245,1,1,101,1,1,0.281801
91,1,1,8,0,0,0.064691
189,4,4,9,0,1,0.096765
245,1,1,5,1,0,0.090077
32,4,3,5,1,0,0.083831
60,5,4,6,1,0,0.086449
92,3,2,5,1,0,0.082728
160,5,4,6,0,0,0.094184
199,1,1,4,1,1,0.120281
67,3,2,4,0,0,0.081329
73,4,3,6,1,0,0.091441
215,5,5,2,1,0,0.145269
48,2,2,3,1,0,0.093536
223,1,1,4,0,0,0.09071
228,4,3,9,0,0,0.08455
74,4,4,3,0,0,0.113719
178,5,4,4,1,0,0.123503
228,2,2,4,1,0,0.098319
108,3,2,6,0,1,0.089184
246,5,5,3,0,0,0.126431
109,2,1,8,1,0,0.073802
214,5,5,1,1,0,0.175462
92,3,3,8,0,1,0.086566
130,5,4,5,0,1,0.112838
191,3,2,3,1,0,0.125008
206,2,1,7,0,1,0.095456
56,1,1,5,0,0,0.063022
151,1,1,4,0,0,0.081484
184,2,1,5,1,0,0.083088
196,3,3,6,0,0,0.089153
65,4,3,5,1,1,0.103674
53,3,2,5,1,0,0.084937
63,1,1,4,0,0,0.07427
71,5,5,4,0,0,0.098289
174,2,2,5,1,0,0.084693
180,1,1,5,0,1,0.090418
183,5,5,5,0,0,0.107037
207,1,1,4,0,0,0.090061
198,1,1,6,0,0,0.071575
150,3,3,7,0,0,0.070169
218,3,2,5,0,0,0.089859
34,5,4,9,1,1,0.086067
109,2,2,7,1,0,0.069139
54,3,3,5,1,0,0.077388
76,3,3,3,0,1,0.118225
129,1,1,7,1,0,0.073491
47,1,1,2,1,0,0.10806
75,3,3,1,0,1,0.151697
118,5,4,1,0,0,0.139446
219,5,5,2,1,1,0.159709
238,1,1,6,1,1,0.098195
122,3,3,9,1,1,0.096573
75,1,1,7,1,1,0.086292
131,3,3,8,1,0,0.086893
95,4,3,1,1,0,0.139129
94,1,1,7,0,0,0.063989
47,1,1,4,1,0,0.081899
233,4,3,1,0,0,0.166541
142,5,5,5,1,0,0.112554
92,4,3,4,1,0,0.098171
187,1,1,2,1,0,0.11103
104,4,4,8,0,1,0.084976
106,2,2,4,1,0,0.093792
152,2,1,4,1,0,0.096817
120,4,4,9,1,0,0.079417
215,5,4,9,1,0,0.093079
199,2,2,6,1,0,0.092706
46,1,1,2,1,0,0.114355
115,1,1,3,0,0,0.087341
40,5,4,3,1,0,0.102052
81,1,1,3,1,0,0.10177
100,1,1,7,1,0,0.06592
77,4,4,8,1,0,0.07323
128,5,4,7,0,0,0.089685
162,5,5,6,0,0,0.083411
150,1,1,6,1,1,0.091909
156,5,5,5,1,0,0.094092
191,4,4,6,1,0,0.100452
93,3,2,1,1,0,0.134961
220,1,1,8,1,0,0.082159
249,5,5,2,0,0,0.140411
38,5,5,4,1,0,0.101548
211,3,3,4,1,0,0.12018
212,1,1,7,1,0,0.078558
162,2,2,1,1,0,0.147495
82,4,4,7,1,0,0.080076
145,2,1,2,1,0,0.118396
67,2,2,7,1,1,0.091838
224,4,3,4,1,0,0.119359
92,5,4,2,1,0,0.135587
36,1,1,4,1,0,0.09032
212,4,4,5,0,0,0.093989
154,1,1,4,1,0,0.099675
184,4,4,6,0,0,0.093565
62,3,3,7,0,0,0.070299
241,3,2,102,1,0,0.212444
117,4,4,6,1,0,0.089256
228,1,1,9,1,1,0.094788
156,4,3,5,0,1,0.104864
150,3,2,5,1,0,0.087395
237,5,4,7,1,1,0.117933
178,5,4,4,1,0,0.121947
40,4,4,3,0,0,0.110595
186,3,3,6,1,0,0.096419
241,4,4,5,1,0,0.111355
104,4,3,6,1,0,0.080805
192,1,1,3,0,1,0.110174
119,5,5,6,0,0,0.095061
238,5,5,4,0,0,0.116444
143,2,1,3,0,0,0.107283
203,4,3,3,0,1,0.120205
220,3,2,6,1,0,0.084744
168,2,2,7,1,0,0.074622
215,3,2,3,0,1,0.131891
234,5,5,7,1,0,0.10546
42,2,2,5,1,0,0.07786
229,4,4,3,0,1,0.131785
103,5,4,7,1,0,0.091531
193,2,1,4,1,0,0.111262
96,1,1,6,1,0,0.076353
162,5,4,8,1,0,0.08631
242,5,5,5,1,0,0.116917
79,5,4,7,1,1,0.108508
45,5,4,5,1,0,0.087596
93,1,1,6,1,0,0.07354
77,2,1,7,0,0,0.06273
232,3,2,2,0,0,0.135862
65,1,1,10,0,1,0.065792
212,2,1,2,1,0,0.120676
189,3,3,3,0,0,0.116719
125,2,2,7,1,0,0.085211
149,1,1,5,1,0,0.081955
34,1,1,10,0,1,0.073773
49,5,5,6,1,1,0.107962
130,4,4,9,1,0,0.092602
85,1,1,5,1,0,0.073478
152,5,4,9,1,0,0.088631
99,2,1,9,0,0,0.062384
102,5,4,3,0,0,0.106155
109,4,3,3,0,0,0.100057
142,4,3,9,0,0,0.076457
165,4,4,7,0,0,0.083791
202,1,1,3,1,1,0.126782
237,4,4,2,1,0,0.13954
234,3,3,1,1,0,0.156241
207,4,3,7,1,0,0.087152
46,1,1,5,0,0,0.059396
230,5,4,1,0,0,0.147097
103,3,3,3,0,0,0.094509
144,3,2,6,1,0,0.082576
177,2,1,4,0,0,0.097166
50,5,5,4,1,0,0.099447
82,3,3,5,0,0,0.082745
117,3,3,6,1,0,0.086869
157,2,2,4,0,0,0.091843
45,1,1,8,1,0,0.06926
59,3,2,7,0,0,0.069532
191,5,4,10,1,0,0.103471
112,2,1,6,1,1,0.086091
132,4,4,9,1,0,0.091156
187,5,4,6,0,0,0.099198
163,1,1,3,0,0,0.100712
170,3,2,5,0,0,0.085597
218,5,5,6,1,0,0.095621
210,5,5,4,0,0,0.117102
172,5,4,6,1,0,0.094206
153,1,1,8,0,0,0.063283
200,2,1,6,0,0,0.075529
201,3,2,2,0,0,0.116929
240,2,2,1,1,0,0.140776
163,5,5,6,1,0,0.090939
142,4,3,8,0,0,0.076741
229,4,3,2,1,1,0.140445
207,3,3,4,1,0,0.119802
208,5,4,2,0,0,0.141559
146,2,2,6,0,0,0.073299
105,3,2,6,1,1,0.089105
122,5,5,4,1,0,0.11809
184,5,4,7,1,0,0.08692
163,3,2,4,1,0,0.098365
166,1,1,3,1,0,0.101173
210,3,3,7,1,0,0.096237
114,5,5,4,1,0,0.11354
124,4,3,8,1,0,0.089329
83,2,1,3,1,0,0.098918
45,3,3,6,1,0,0.073231
38,2,2,8,0,0,0.054817
197,3,3,3,1,0,0.111963
248,1,1,1,1,0,0.153635
168,4,4,6,0,0,0.081817
159,2,1,7,1,0,0.07131
214,4,3,7,0,0,0.085613
159,3,3,3,0,0,0.10614
204,3,2,4,1,0,0.099657
186,3,2,2,1,1,0.144254
179,4,4,4,1,0,0.106688
139,1,1,2,0,0,0.103662
